SolderingTemperature,PlacementSpeed,AmbientTemperature,MaterialQuality,Humidity,NumberOfDefects,CycleTime
324.98540788051696,56.093278887042466,26.74427835049759,0.7918044765278772,62.28854556800908,4.524044622619261,1.2624316828709083
313.80001987388425,51.03984306630456,24.093388994742018,0.7878053839135631,28.38573477713835,3.665076566851793,1.1848274912072403
306.8295792390197,43.92261382161133,25.43377259100968,0.8603773062200043,48.06933397100073,4.521180945120019,1.1659134658799195
327.1895804916987,65.36503265513763,22.581752265456192,0.9595976689487473,44.36529339984073,3.5213025943595335,1.2672395466447932
305.071509251931,43.74719798891137,27.182176834168494,0.7488949078852283,73.52762808944745,5.4616014710471115,1.1874803966060576
306.02886902506685,26.57882652696462,17.81190116339851,0.9724885827979991,71.12095352496803,4.077924062634488,1.1333370805114709
308.6157100314977,53.64609792858327,18.152753835181514,0.9215454705124697,58.73737886151783,4.843593150005872,1.2179745143412415
303.01581117024114,45.96983314178908,20.277566824212762,0.7759742352678985,61.845519820954266,4.483286051580908,1.1765383237856943
302.7227934163567,44.69376100110168,20.471830068910432,0.7937552691766763,54.63008673472586,3.119085106221566,1.1845164273845186
298.77405697503053,46.42144304546871,19.45561686967546,0.660343488235642,87.26102117254428,4.566042741303165,1.204551985111926
316.98893472923044,53.5971245132462,26.211568381133517,0.8655887633851763,4.775103882225871,4.399531277976363,1.184150844197671
308.8700891399342,53.9547622582374,30.19446588582984,0.7564172614096126,56.61514553245513,6.350578812124405,1.1976615598486084
291.70643398992695,59.71056561003415,21.113654228203835,0.8401729067222371,26.098708617010576,4.602645260951995,1.161655524432987
313.9622122077048,59.671401514744076,22.810290194604562,0.9350877673795635,46.074468651115055,4.605954402690074,1.2485120569096089
339.2945133779592,74.62624671982886,23.48598700940084,0.8486106124732774,48.41845877503442,5.385126158296221,1.332329081669274
301.3931800106641,58.500142859566864,19.51117650608185,0.8143269337229888,82.17195088255798,5.912891650960314,1.255985561938623
279.40217815504036,41.49759610459799,25.018170970977515,0.7857941150246063,70.83339755942873,4.862221008101435,1.1035391879966605
296.8191962819556,53.07929076847448,24.55507236427323,0.720816420173096,55.75199524474988,5.840801538285554,1.1687839933660797
275.35290910200916,50.88770909603883,19.747084492351053,0.6499013649027686,54.804243849047005,4.7731605780869275,1.1267927631145318
330.53487662899363,63.255696893696296,24.373824083127076,0.7574538427967482,43.204058773820016,5.7632451562210285,1.2768355153516475
317.3508512095821,50.55936667356339,23.896800322918253,0.7459149031764605,58.93178170604137,5.157097900103252,1.2220771511286261
298.62288694233314,55.228745237541006,19.84693676434644,0.7309681597734653,45.46056228240128,4.765090242538649,1.1900702392078977
296.2709212453941,35.24971455366878,21.477445879975626,0.7421785051836338,58.08619388207897,4.285982862976271,1.1424502784563506
297.53561402800614,47.78249291965527,18.95859044497505,0.8465541103090142,45.515735451330684,5.120765541032728,1.1759681111003617
313.32837341002045,44.09776538924188,33.208571851134145,0.9511719270755878,27.1020839325627,5.985399806404719,1.1607921197884432
314.4068038874078,46.791848248065854,26.170544098248243,0.7407527350901756,18.542446120613935,4.3500572015232155,1.1714606984763385
318.34436968139676,28.509251457979996,20.831225815386617,0.8634855100253332,22.12717499534132,2.232463960277287,1.120153615216956
303.4965901046964,65.46719829482322,15.444452915114159,0.8448265016666205,48.265037147540774,6.417365967976772,1.235624679114259
332.23288326265447,48.99409221954242,20.226847941188403,0.8683690843359012,38.67219126055761,3.2902603019913093,1.231734856658898
282.99682607727743,44.13542197890686,23.98931350506024,0.942155370920144,56.23260405813702,3.7130579097085157,1.1342210258627823
315.1206647849193,47.10720845678639,18.157016761658298,0.7646698939738443,21.84445658805302,4.477067727997492,1.1759689444169448
307.69063204132704,46.60535979729017,22.22095305389823,0.6791728592966302,32.15899043235173,3.9994736440152434,1.177995066539635
294.39341159729247,39.3230036122289,26.956906666486535,0.6577873555914475,74.33817887145786,5.993128825306446,1.1694430588905964
295.9397233693128,49.44879761760546,19.90780990602174,1.0283591512037118,78.12714170871763,4.794296679748617,1.217472607917106
309.30913693956387,52.71693103670197,21.90471104963764,0.8633507391424018,71.88932960355288,5.362260733710306,1.226214134891411
273.3361313328872,43.49318912247465,22.898756837510188,0.5035506244602729,48.80668719951071,5.044559036053001,1.1229140708565952
315.17715748680223,55.0398414239048,21.99900511572133,0.7566485365266028,55.6780340303545,5.055783402152442,1.2363848234565844
299.81626613817076,51.50682233181361,20.749729009819646,0.9029660560414791,60.068491676800406,5.498408465599915,1.1763500047653355
312.7487752020022,58.30045665497472,23.07321511880546,0.8418464767398833,30.37521466893766,5.301688262271505,1.2142989266873596
308.5346660599094,55.36744058541576,14.293968334499919,0.6208379736031772,67.42890683644345,6.160249466394623,1.252028256692743
312.7597195232787,32.91564540044322,24.49394427234711,0.9683347950106763,34.1795000905297,2.8807509242021827,1.1355064109295179
316.5028210850261,77.73748972340695,26.174733053871975,0.9182675696513681,29.188588473682756,6.038112569377979,1.2708877660816715
317.869534802647,59.218721617774605,19.768033623479948,0.743593254777482,34.59056772150423,4.8764671527352474,1.226963891589302
314.2565263271925,48.66951885305481,16.277511121094484,0.9888792423620624,61.84416464384026,5.577482614779553,1.222446261969343
312.25722919333356,53.02472216931897,24.295797650419,0.7435192547070595,51.82896672390865,4.492588882827395,1.204781005377874
320.45308784443665,54.929295123730185,16.939373164911068,0.7933148786930637,62.33197551594736,5.193957900006041,1.2497891189255206
306.4958853360035,21.75443040799463,9.624817743959664,0.8545855602131869,60.524916381766815,5.457905312285858,1.1557079812181859
305.13270612818974,43.12780974238024,33.71007299476919,0.7139703811201668,69.49256327752306,7.121056570463936,1.1821293910898318
300.18924956053445,41.67816544765854,21.99720176016521,0.7951938098520241,50.48376512376686,3.7574043381489717,1.1579099978330787
294.7262581669594,53.186011323567115,24.322006066595076,0.7547481852627805,69.25475681538965,5.02391067087955,1.205737786480039
286.62505608162036,57.077495240754104,23.756493201704846,0.8742932212074529,64.76385255502029,5.3605337782146725,1.1949555642163383
305.0573930157693,68.93759740799425,23.429159066123862,0.7122957420301187,22.190969312174317,5.429541162284959,1.2056690334298314
342.69268039902164,26.508947758322506,21.373352685826045,0.9605191848916739,76.31003427851272,3.0615691663374944,1.2218828351101856
308.4874512850226,44.26583711719278,17.933928461190774,0.7607062906846767,-4.84636261324971,4.087777369809234,1.1327834245440151
320.29493274964375,36.90434215547492,20.105583709866107,0.8363432368565616,24.65337683526617,3.6143525695731737,1.1524916377453838
293.1593822497687,39.96093764835718,14.368613510291262,0.7641358130907389,50.349881982086494,5.18181195941627,1.1480549892414418
320.7289837491983,45.769448162298104,19.57995112292356,0.8728923039967966,44.237542857379125,4.28993046330413,1.2026199581146357
298.4057651973298,45.79304222610968,25.59702336232564,0.9431456572718525,34.45321090262114,4.311941144429693,1.1327009084660637
324.07975224498165,49.84469337760717,21.441943790191758,0.6572989540622842,67.76603162978142,4.925327928880808,1.2661676758891418
302.3484615245133,65.61435323817113,25.56554420222921,0.7932361973331536,83.46087962943005,5.1432442670267795,1.2719260967691743
295.88911453509496,33.73052775974719,16.580855468931574,0.7965762183420884,42.64375097721335,3.244174336963127,1.118700396169899
294.21470191585075,38.34116406544913,20.95383506928569,0.9514074446068757,24.83641031683011,3.9381008246237097,1.1182216369074405
282.77697716503025,56.067614807152566,25.575098838217713,0.7478032409263161,92.91226357557977,6.253311017461609,1.2127670670000954
312.6254992007398,29.110099617258257,12.47483150585445,0.7605132129864498,47.44979450963537,5.2954070222548335,1.154198943273215
324.04195187869124,59.175593712163035,14.391846213772618,0.9188836658406031,38.8242078208649,5.914696858341041,1.2377352657474494
312.8431823051704,34.183567950575785,20.62152822112683,0.793078945614491,32.78859248243258,3.3463225703168025,1.1342155229299138
315.5562832252067,42.7448461084494,28.28682228057821,0.634366398939918,55.79611306030088,4.880680029009441,1.1626234666659603
320.42327590235845,51.02945712037923,19.32862445940105,0.7600470509199435,30.28504974418236,3.7454594734025126,1.208387263677704
298.6529106723367,43.41019996262353,11.431914546928311,0.7128532450139945,55.846519660077206,6.184220606370521,1.1717393611652067
276.1931954125913,50.11194758366534,20.021949115352317,0.9374194340512371,41.505728674223626,4.777982042759985,1.1307519930412333
316.54067532382476,37.62033767431471,16.93276289868663,0.8427507816815886,62.830960650331455,4.918990427622762,1.1936661680548972
293.4422491371842,43.37880456197345,20.865675372047313,0.718950536160508,63.72932375233043,4.518298555760613,1.1616741341353727
306.9671037431649,50.66558054658303,22.484001329715184,0.7503670007236772,49.87155748792487,4.980562614742383,1.1738063872167066
308.2011593411416,44.08076517731288,28.127919585057384,0.8496005387853844,60.872095528911046,4.205898535834021,1.1843894138266786
305.6227683266949,47.04647536907009,24.248579922127895,0.9438187828850373,48.79998888655328,4.777489516703705,1.1695288206197094
317.2900293130907,41.23009446258985,20.19899083985013,0.788561827836187,60.86868130932008,3.8160678149756673,1.1903520759937962
307.17990253043564,56.44939611345008,17.411137498149873,0.73468104051307,18.543473120283473,4.466281745036431,1.1738865407569705
309.8248153827457,34.90348298285588,31.394676314266192,0.9025280360043002,57.74127098119261,5.4781905549575685,1.154593841475638
307.1982490466072,48.59270249468797,20.426101655205162,0.9915084400958031,64.2384564637229,4.744352976341734,1.1890622140252267
310.8352187376862,64.43945893828862,19.998249226613876,0.5803247446027133,23.96448446809808,5.464007632652676,1.214573906606375
337.0060618662338,58.917309101060106,20.309996487452366,0.7399412305003673,52.25106619680515,4.689304204929083,1.2738146112957456
316.9822236109367,26.25530038898896,21.27221707322544,0.8184113192575646,10.74560401987599,3.641779612447088,1.1152040186890575
301.18747786449444,60.253419663453045,30.87833253622496,0.9392745593829058,41.492145263503865,6.7168629787253895,1.1965641519190529
288.73340525347123,54.896177555765675,29.623516591337765,0.8081573553637597,38.54679263509202,5.468507574735554,1.149609442023711
297.6356541715684,53.088329287331206,19.400490986158225,0.7181233277511743,33.9017214257987,4.93345606364953,1.163384875458129
330.11969465754413,46.76584576507083,23.047008027422073,0.9706722994607049,22.638568218717523,5.0173181440733305,1.2035272920071867
277.40008284682557,73.46455079043643,27.986158656041937,0.9710663876602676,35.02693869302316,6.551448330073988,1.1990237040030538
301.5358939611054,43.84395410928541,17.089516268609394,0.8102542866191143,55.37054231253529,4.769094627892891,1.1706496918302225
336.05181546531617,68.94651008316794,20.161629846322768,0.8527381300694941,56.55457623899333,6.152112309460221,1.3084582456595975
316.0830860774566,48.93316789113508,21.49013208451834,0.7196494161616833,95.64312636397355,4.6672420956071345,1.2473453086563036
301.46476161865144,45.17399283645338,24.272228018882608,0.7465403137162765,62.95718970166503,4.769966736636293,1.1749224585413953
333.9116100967411,58.24467749374127,24.871820403323397,0.7510440322491313,66.83223538668297,5.061963949855265,1.278764442108938
302.5888739312244,49.98072258110952,30.76432619970384,0.7055471870060755,49.10958510308254,6.137327144495331,1.1782344365558772
293.1479204612574,37.461460671741605,18.287826112493473,0.6539381511385014,73.28964463785346,4.559652169163937,1.1519619770755587
314.6936843275251,57.58086662549769,21.478677340152302,0.6638529755646675,44.82818357540584,5.552646407503431,1.239126540559369
320.8154321635726,49.94214767819311,14.370626107377886,0.9106763049189984,49.8357452424119,5.280823632873135,1.2367981124445253
313.92714218101776,30.591702017518145,19.060927693075243,0.8923986643146253,45.109424774725866,3.83025507692052,1.1381296703019277
294.249632577676,54.071508274518145,20.254635484897488,0.9599004584872394,64.11722828452004,5.0037833450711835,1.2034318370296937
301.53799183440526,46.47199669847891,19.908610558318912,0.9507628997334721,38.91860940422516,4.515615950778487,1.1540528387257611
300.79701130169985,56.0853318705102,9.005186594038527,0.892110443185155,51.30764189785276,8.43913419238153,1.2212978425822956
285.7933870193267,51.85864999558155,33.658210612981065,0.8788457502274751,36.64800084787572,7.233725456968645,1.1315729369292802
305.71133098243445,52.561879332381416,20.665703771864294,0.9175923332400522,60.21986943804622,4.645232660033256,1.2094270638625593
311.18636400978005,33.7206964678458,25.570144987567694,0.5642378590951451,86.5107530018406,3.8186849088630197,1.183281404475453
291.77617990319106,69.27279155189,28.070612004989712,0.8016136275616773,61.46181026405154,5.98852350302429,1.2186884871946844
317.4707680645278,61.73010003909124,30.487512123978085,0.8671802761953692,58.56235983729488,7.528940773907899,1.2471364974645927
305.7465267943326,46.22891862116968,25.35116553761605,0.8121663461323602,45.43937002226134,4.124277220275588,1.1684632142925937
288.3199901540513,47.958189415516685,29.26182471664628,0.7733008307164511,60.419733134446865,5.327779740530507,1.1539939426837509
311.4153610250107,42.17705611517753,23.88665708312165,0.9238670894471676,31.973094392777853,4.404342735367195,1.153363525363061
287.9518488869339,56.31877625601194,28.098699533024572,0.8556365267419517,57.559989964384854,5.701099302425423,1.1720231971115163
308.91885251653815,46.50979802217437,18.341622032794245,0.6962478268724461,33.93849520176376,4.091810639786863,1.1808927823333988
292.4930399952557,47.91655027713104,26.424588863544955,0.7387607017050343,76.81464220606448,5.42002772569832,1.1779888796538138
321.37074206707524,51.18779570037158,29.138849122802906,0.950560871804986,69.24302276663117,5.654644276163012,1.2410566344914824
320.52024885924084,40.71715465883244,17.276297712977883,0.8784268192872878,62.36151311730268,4.177271752207963,1.2061824439459157
320.5948480902794,56.98303484549292,23.958918414629842,0.8175474911063548,67.54684072054772,4.87780240583416,1.256944129050624
293.0735929230925,67.01651843058008,27.52263255974418,0.8775074822664582,54.60491841715216,6.1809178242693035,1.222282003139359
306.1329394544154,28.31771701612422,25.101871481252434,0.8518871972835363,33.597536096711565,2.977452545714632,1.0977483549045393
325.441656834937,46.4846749183966,22.211387432097254,0.8673320662339065,50.54039463254436,5.022705553262748,1.2341224754502094
326.75357466804286,33.36764414947773,20.22231156228616,0.694918296152143,34.52827887873212,3.046886413041999,1.1813542884986885
305.68780441525143,32.697635460199436,17.63504006391547,0.8368031146174953,57.90423867208411,3.35404453045534,1.1468535203295693
310.9268820144693,46.91759957038337,21.799235355232813,0.8402518819433902,74.91387802395408,4.786514932865389,1.2016976539681499
282.9615666644872,62.79853377797654,29.18091966468373,0.8345792289125803,56.18192258199481,6.613433543064805,1.1967754279116176
333.33882494041404,52.039069702666744,24.044742794214148,0.8568332804267655,53.110447740708416,4.144550303956376,1.2563506582478954
291.9774581495532,69.4921377713066,26.310622610887503,1.0216959697916195,57.36939734244391,6.022729682410463,1.2178153391185604
331.045075591333,48.604800535252956,29.982345868127737,0.8540177085570576,35.20458258995362,5.548958563791616,1.213711052271111
315.6023549427612,63.56868696587159,23.053828883193678,0.7036609342886149,51.8384077108675,5.243731411343252,1.2440121731122944
309.855647556369,64.36799516384028,27.900483735747635,0.7524178251081436,75.53544399192236,6.462738120274312,1.2549794323967558
330.57134111147866,49.188463469474584,24.99074280428168,0.689286433423754,59.012831880104756,5.25491889988656,1.2540010141055669
319.7952937038296,56.923182727810115,17.479343271472843,0.8597696500890751,25.962636276587446,4.54814277463982,1.2207341296555696
320.2596086830324,58.871361330910986,23.831765726771778,0.7965853399904163,109.70884921445615,5.871643657827075,1.2915890580189922
305.35543312602823,55.124522938125224,21.829034145707265,1.088742155180174,63.74719641832563,4.261492340286455,1.2096623515239
270.64596915429775,42.68077124250236,22.782191032063626,0.6481601299373302,60.48355180694715,4.853981312003728,1.0988155018197974
304.8032768830282,48.571077194715265,25.84861134982164,0.8544936397214541,41.58748970072601,4.523588334208189,1.1714230273280621
323.3153961316779,53.273061070749144,14.094075900988702,0.8194760492049118,40.44097047866711,6.0275704555934855,1.2409598257283188
282.84213906328483,45.29978867802926,24.455458470504457,0.6732129684614645,61.72307063053175,4.68069554711006,1.1336147936615868
337.9912934449482,56.97059409940882,19.67229610783983,0.8095754878037549,48.329363868399795,4.345837551329352,1.2767032182654379
270.5856327350568,54.97453783334865,28.872867039965502,0.8741178875720376,63.456234974159784,5.822496616458091,1.1281158693176818
297.0323967285341,70.47703912388545,26.874684814974998,0.8983364564358198,25.178818460520684,6.248587592184827,1.18897789258215
300.6129674310333,57.783570557028135,21.429494364840686,0.8309784131903656,29.29981073479578,5.259626245365762,1.1775528709208132
297.8880558867294,42.04123396567119,30.876384146895557,0.7016891342098461,51.36093587286014,6.071643020174898,1.1395904046659864
299.4318095761627,57.46407230775805,21.800397483316335,0.6938247708019667,12.103713379946662,4.85394839786314,1.168025531656897
341.8876375369241,49.955044626608256,34.212528793373,0.6707939949812383,50.550280841392876,8.219152960829748,1.2512771199362973
302.9186499943876,45.228206619631315,30.768542523901612,0.7289822383279777,78.39409112029229,5.584409967318436,1.1836952812536474
294.4250460427283,34.46581790340812,15.307579144945805,0.7367357661949303,45.502572341848115,4.32979844677089,1.1176445825546886
294.2745446692011,30.706799312232995,22.06317961220106,0.7531333179289235,52.311329368607375,3.796175002861207,1.1145127022607262
334.75656231508646,59.6621044333447,23.180543273773154,0.8275154224920208,59.322945608914246,4.906258951709076,1.2896250437030432
305.2202763616154,47.542037902877105,18.17761641698348,1.0015373073466682,25.535161185504546,3.858334850042895,1.1541226551313768
295.6055021968316,39.27594030968328,23.961976279661368,0.8061279875219063,56.28051056526183,4.496070661537177,1.1456520906680383
304.8288763891898,47.10741085405958,23.157480210696406,0.8473507314200499,43.14659940340863,4.176699115588083,1.1625963841644356
307.03931520890893,36.43844980420746,26.307785404641486,0.8255074735657071,26.231249360131326,3.7474843787325525,1.146532098246886
310.9741129657873,45.076564957696846,21.672382261521292,0.8314966089350176,67.7599113204927,4.45782682843652,1.2067085068082206
304.14298810179935,61.31833317691226,23.0275859722521,0.7606237747200959,48.67497340753436,5.184954385268643,1.2055889225412395
311.83386283318237,53.244333630440195,15.946869270352078,0.7393398586357224,88.39837771986173,5.840479043979528,1.2498353417501697
298.2278884238084,54.94714484302635,20.502501420089775,0.8718346417088472,43.4028468942781,4.649156904579351,1.1862805621204402
290.30488761352615,55.5269905192828,21.257689772357928,0.7341044434197861,42.10481815319398,5.935877852059736,1.1946809554368178
308.4478200377274,70.86154782165771,20.909478241610667,0.841898109504346,97.50036147002336,5.07599915681219,1.315536316515211
288.05270898435,39.858072849314446,25.01603274623403,0.987778611550922,38.12217335062493,4.095580784294809,1.1045458649150395
327.8223554162876,56.9796692912565,25.042399091310322,0.7532532545981944,39.416850864424376,4.669213929148971,1.2534966144235313
304.37746285655413,52.561640723677534,22.983127463989366,0.6860878333763597,79.20699388831721,4.441702365858345,1.2468169287634663
308.6027329447044,49.84424489766061,21.61444303451913,0.7120201410396452,71.30434949772669,4.896609079480983,1.2249481185215945
287.4995471156899,31.83342986693924,19.633667946359463,0.858564350412084,20.79155667662505,3.342005039459752,1.0552805606836047
287.73617643229306,39.8259774689764,17.304172925816314,0.8573783218662098,16.02531003196681,4.734913089376343,1.095161388930131
318.5265065364364,50.422963058869655,22.5660165796567,0.8596877025799973,34.043465894949136,4.427211265673829,1.1962282038462337
297.47157764778063,50.438272028235396,20.484407396946896,0.9118499863197369,55.20448938663318,4.323670469578449,1.1710947528750653
315.7270023281916,53.527972341473685,23.099098065640725,0.7575682257448868,48.92443538755336,5.119584074237243,1.239284551529592
309.3604963124079,44.71632235662628,20.703254482757654,0.8553394947367,40.63821378859785,3.775733066699805,1.172747623763701
318.33734569607554,49.24072254033917,16.546443309894883,0.775605399713785,45.94863009608141,5.010415909356522,1.2186988528143325
314.02264158324135,49.59219516830155,24.718232707319608,0.8003685381617623,41.680688032556965,3.9256130971770746,1.1927623748344545
321.1745190071357,50.45728811991548,19.28626267344647,0.8454734926203631,31.715712090867672,4.755430738282248,1.209569812202256
334.73866875637333,52.378014450789834,25.58606042465677,0.9773749610352683,63.90292192467662,4.784193535555984,1.276509153456043
311.4669825985251,46.38192236834558,19.206938061741376,0.8365198702365283,50.17860448899269,4.2196641129685615,1.1818575389523498
345.97971573999325,47.78245400215095,16.239710727388772,0.8935542080601087,33.692693564071874,4.265789902655829,1.2467753143465143
317.8075230131209,54.39499129777961,18.08124138733861,0.7881316483713509,37.35359169988089,5.4466098769230475,1.1996173575579236
325.5398477576906,52.45012880853824,21.444257439337488,0.675776207352692,73.83297076935258,4.119040595129967,1.2859939018162474
317.44567240234375,60.2134453666953,15.436903938256497,0.8057386918635548,52.653496392194945,6.210782103461764,1.2549018287873184
307.5311562665401,58.068358072655236,24.123149183560354,1.014664036842425,48.998880660097264,4.758620219777372,1.2056023333892583
364.9007051033028,63.778837497775115,22.470089932260983,0.6464281886090998,76.89499402877571,4.984092601415716,1.3728619386159078
301.2901206337604,44.91409829039849,24.500451995533194,0.857241267056961,70.5069673456111,4.2491356563328155,1.190746618048827
299.73011680631976,53.03066878711578,26.869214822405365,0.7471363100437121,59.64630209760246,5.794335021845395,1.1861729343584846
307.04938370415283,44.7449042161129,25.456817189790257,0.7525083298343668,62.597696422315664,5.268203496904134,1.1829515104745407
337.98538191150527,53.50880453588661,13.346289687955474,0.6652650724955642,13.895960551639511,4.854316640960683,1.2319096357182662
339.456937711755,61.573197992175274,22.046546517806956,0.8818750177359612,69.97472972156434,5.0324771809254525,1.3109682315689362
305.10774257095704,47.02097946588659,18.344968048187262,0.7219972884601008,67.30059111608092,5.299252969302112,1.2057585202325418
319.4767390098666,44.602974784247905,19.978419214182743,0.8652523963369585,52.176246056737284,5.110263656098372,1.2004658974809992
310.5761714300636,58.056587747872314,13.292614055740023,0.693572463452268,51.84034032176806,6.263035692757292,1.2319218622392136
316.7313755244689,68.7700858169362,12.843504751124177,0.6870280802347393,55.453626659735875,6.633912769133342,1.28551454138081
300.9068318229888,57.815528629053354,14.045773764322327,0.7603213710842874,56.412772214846896,6.1583154598838075,1.224122902231769
324.45666592072774,57.299658478035894,27.367590433423846,0.7707334457645048,47.31041063798143,6.317769849999403,1.2456486295577802
322.66568433282043,47.81744636646502,22.50625701405869,0.6637208076591969,53.18547082112396,3.8438821774651135,1.2003900866391632
312.14157342819726,53.467825007762976,30.106703662250677,0.6583040466947936,72.47722072967,5.552152066957941,1.2315939374035236
305.62787132152494,37.56665323813695,23.02086150724396,0.7529077123415601,71.35496272127523,4.625733798225708,1.1546529787263171
301.37422106957945,42.898573750861615,21.178540892695796,0.783536997974133,37.70493857403491,4.061646829238741,1.1549125036431092
319.2981246393793,61.98612929781352,21.419205309871842,0.7890880782289763,43.360552966172,5.095125996892731,1.2496271884160277
304.9114812690058,45.43774746181074,20.700681244055826,0.6865396482135819,44.92461090359968,4.8922153541978135,1.1754080194894516
297.4322596896269,57.47224899464878,25.598907371940573,0.8521997851897939,52.65841598313498,5.498511857071552,1.1959008624203937
313.88241053167974,59.06029511129089,20.812827348357946,0.6599728240725382,63.88853800067318,4.691707238679418,1.245545489985201
296.9082972223574,50.211456976065165,20.51609314497619,0.867095546673021,60.49233607895493,5.150966035280941,1.1886151261902735
308.935882400207,64.07987823038654,19.144396176117247,0.6715977980239305,54.01130916978502,6.276127480120643,1.2481436549416716
310.2950654239365,47.85110647653114,15.896423753623957,0.911832315863123,50.8053289882802,4.222498130167828,1.2020536013241634
283.65676802168076,49.6951633090997,18.550433673860166,0.8770931820782563,56.27037860490028,5.159057873907789,1.1558210728800953
329.48447065547913,38.47276737276998,29.354851546893762,0.8978205019167123,63.18409234257808,5.295435296908533,1.2067694397503947
337.5978828956819,62.170479353049416,9.997491713513154,0.6663654227848675,34.2031622931559,7.180225398116718,1.2845575058289815
324.8932990864969,73.10606634110775,25.629181385058406,0.8421084646594766,41.44366001237182,6.1202182290000104,1.2829742464262666
336.5358056442618,61.69176602345903,21.552210420489132,0.7618987107725741,24.40672368972869,4.740589067919242,1.2580184435083988
315.0992505136804,50.58539296683581,20.564532812405893,0.8025798234332021,30.80324187647216,4.130075985440119,1.1902356374484167
